description,name,privilege_id,code,app_id,effective_start_date,effective_end_date
Allows searches in contracts by text.,Search Contract by Text,300000139139974,OKC_SEARCH_CONTRACT_BY_TEXT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
,Add Trading Community Organization Phone,300000139139975,HZ_ADD_TRADING_COMMUNITY_ORGANIZATION_PHONE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows enrichment of contacts using social data and insight service.,Manage Contact Enrichment,300000139139998,ZCM_MANAGE_CONTACT_ENRICHMENT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows management of payment adjustment transactions used in incentive compensation payment.,Maintain Incentive Compensation Payment Transaction,300000139139979,CN_MAINTAIN_INCENTIVE_COMPENSATION_PAYMENT_TRANSACTION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows access to import and export tax reporting configuration data.,Manage Tax Reporting Import and Export Services,300000139139958,ZX_TAX_REPORTING_IMPORT_EXPORT_SERV_PRIV_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows access to import and export tax foundation configuration data.,Manage Tax Foundation Import and Export Services,300000139139917,ZX_TAX_FOUNDATION_IMPORT_EXPORT_SERV_PRIV_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows management of batch options for source systems.,Manage Item Source System,300000139139982,EGI_MANAGE_ITEM_SOURCE_SYSTEM_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows definition of fiscal years used for reporting and tax purposes.,Manage Fixed Asset Fiscal Year,300000139139940,FA_MANAGE_FIXED_ASSET_FISCAL_YEAR_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows users to manage the collaboration team of a negotiation.,Manage Supplier Negotiation Collaboration Team,300000139139983,PON_MANAGE_SUPPLIER_NEGOTIATION_COLLABORATION_TEAM_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing the organization chart for a sales account,View Sales Account Contact Hierarchy,300000139139984,ZCM_VIEW_SALES_ACCOUNT_CONTACT_HIERARCHY_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows maintenance of rule criteria used to determine who receives incentive compensation credit.,Manage Incentive Compensation Credit Rule,300000139139987,CN_MANAGE_INCENTIVE_COMPENSATION_CREDIT_RULE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
PermissionSet to CREATE for PartnerAccounts_c WorkArea,CREATE PartnerAccounts_c (WorkArea),300000139139910,MOO_CREATE_PARTNERACCOUNTS_C_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Functional privilege providing access to CRM data using mobile applications,Access Mobile CRM,300000139139889,ZMS_MOBILE_ACCESS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows immediate submission of a user-name request for a person to Oracle Identity Management.,Send User Name Request to LDAP,300000139139914,PER_SEND_USER_NAME_REQUEST_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows the submission of the U.S. sales tax report.,Run U.S. Sales Tax Report,300000139139847,ZX_RUN_U.S._SALES_TAX_REPORT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of tax reporting types to capture additional tax information on transactions for tax reporting.,View Tax Reporting Type,300000139139848,ZX_VIEW_TAX_REPORTING_TYPE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Run Kuwaiti Monthly Movements Report.,Run Kuwaiti Report 168,300000139139850,HRX_RUN_KUWAITI_REPORT_168_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows viewing of resource notes. If assigning, also assign the ability to view trading community resource details.",View Trading Community Resource Note,300000139139827,HZ_VIEW_TRADING_COMMUNITY_RESOURCE_ADDITIONAL_INFORMATION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows processing of the fulfillment system response staged in the fulfillment response interface tables.,Process Fulfillment Response,300000177644345,DOO_PROCESS_FULFILLMENT_RESPONSE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows access to the project assets service to view, create, update, and delete assets and asset assignments in Project Financial",Manage Project Capital Assets Service,300000167399903,PJC_MANAGE_PROJECT_CAPITAL_ASSETS_SERVICE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows access to the project commitments service to view, create, update, and delete external commitments in Project Financial Management applications using the service.",Manage Project Commitments Service,300000167399905,PJC_MANAGE_PROJECT_COMMITMENTS_SERVICE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows access to review transfer orders using a web service.,Review Transfer Order by Web Service,300000167399889,INV_REVIEW_TRANSFER_ORDER_WEB_SERVICE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
PermissionSet to UPDATE for CustomerCenterTool_c WorkArea,UPDATE CustomerCenterTool_c (WorkArea),300000139141347,ZCM_UPDATE_CUSTOMERCENTERTOOL_C_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows viewing and managing of the trading community data management dashboard and work areas for performing customer data management activities including data import, cleansing, duplicate identification, and duplicate resolution.",View Trading Community Data Management Dashboard,300000139141434,ZCH_VIEW_TRADING_COMMUNITY_DATA_MANAGEMENT_DASHBOARD_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows reviewing of product ideas,Review Product Ideas,300000139141542,ACN_REVIEW_PRODUCT_IDEAS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
,Remove Trading Community Organization Additional Identifier,300000139141325,HZ_REMOVE_TRADING_COMMUNITY_ORGANIZATION_ADDITIONAL_IDENTIFIER_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows review of the setup of EMEA VAT allocations in a format of listing.,Prepare Tax Allocation Listing,300000139141368,JE_PREPARE_TAX_ALLOCATION_LISTING_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
View self-service student transactions.,View Self-Service Student Account,300000139141456,HES_VIEW_SELF_SERVICE_STUDENT_ACCOUNT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of a resource's social network.,View Trading Community Resource Social Network,300000139141477,HZ_VIEW_TRADING_COMMUNITY_RESOURCE_SOCIAL_NETWORK_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Dispute a Receivables transaction.,Dispute Receivables Transaction,300000139141304,AR_DISPUTE_RECEIVABLES_TRANSACTION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows submission of the Cost Adjustment report, which displays all the asset cost adjustments made during the specified periods.",Submit Fixed Asset Cost Adjustment Report,300000139141327,FA_SUBMIT_FIXED_ASSET_COST_ADJUSTMENT_REPORT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows submission of Japanese Depreciable Assets Tax Reports, Japanese Depreciable Assets Tax Summary Report, and Japanese Detail by Asset Type Assets Reports.",Submit Fixed Asset Tax Reports for Japan,300000139141349,FA_SUBMIT_FIXED_ASSET_TAX_REPORTS_FOR_JAPAN_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
,Remove Trading Community Organization Contact Responsibility,300000139141370,HZ_REMOVE_TRADING_COMMUNITY_ORGANIZATION_CONTACT_RESPONSIBILITY_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Run Kuwaiti Monthly Contributions Report.,Run Kuwaiti Report 166,300000139141458,HRX_RUN_KUWAITI_REPORT_166_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows users to split requisition lines.,Split Requisition Line,300000139141498,POR_SPLIT_REQUISITION_LINE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of the sales party hierarchy.,View Sales Party Hierarchy,300000139141499,ZCM_VIEW_SALES_PARTY_HIERARCHY_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
,Add Trading Community Organization Address,300000139141283,HZ_ADD_TRADING_COMMUNITY_ORGANIZATION_ADDRESS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows creation of expense items and expense reports. Allows updating expense items and managing submitted expense reports. Allows tracking of expense reports, expense items, and payments.",Manage Expense Report,300000139141393,EXM_MANAGE_EXPENSE_REPORT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of partner portal landing page as anonymous partner pages.,View Partner Portal Landing Page,300000139141416,ZPM_VIEW_PARTNER_PORTAL_LANDING_PAGE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows the running of the process that generates the classification hierarchy.,Run Trading Community Classification Hierarchy Generation,300000139141589,HZ_RUN_TRADING_COMMUNITY_CLASSIFICATION_REPORTING_HIERARCHY_GENERATION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows editing activities.,Update Activity,300000139141500,ZMM_UPDATE_ACTIVITY_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows maintenance of incentive compensation transaction collection batch.,Manage Incentive Compensation Transaction Collection Batch,300000139141547,CN_MANAGE_INCENTIVE_COMPENSATION_TRANSACTION_COLLECTION_BATCH_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows configuration and management of benefit group.,Manage Benefit Group,300000139141439,BEN_MANAGE_BENEFIT_GROUP_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows to launch the Oracle Social Network application.,Launch Oracle Social Network,300000139141460,FND_LAUNCH_ORACLE_SOCIAL_NETWORK_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows creation of TCA geography information for each geographical region where you have tax requirements.,Create Tax Geographies,300000139141481,ZX_CREATE_TAX_GEOGRAPHIES_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows the management of expense reimbursement policies by expense category.,Manage Policies by Expense Category,300000139141396,EXM_MANAGE_POLICIES_BY_EXPENSE_CATEGORY_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows creating a new succession plan for the selected worker.,Create Succession Plan for Worker,300000139141570,HRM_CREATE_SUCCESSION_PLAN_FOR_WORKER_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows creation of tax classifications used by a tax authority to categorize a product and is applicable in the tax determination process.,Create Product Fiscal Classification,300000139141287,ZX_CREATE_PRODUCT_FISCAL_CLASSIFICATION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows review of mapping set.,Review Subledger Mapping Set,300000139141310,XLA_REVIEW_SUBLEDGER_MAPPING_SET_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows substitution of an item on the orchestration order fulfillment line.,Substitute Orchestration Order Fulfillment Line Item,300000139141354,DOO_SUBSTITUTE_ORCHESTRATION_ORDER_FULFILLMENT_LINE_ITEM_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows updating of sales method and sales stage on an opportunity.,Manage Opportunity Sales Method,300000139141355,MOO_MANAGE_OPPORTUNITY_SALES_METHOD_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows configuration and management of setup objects needed to manage benefit plan types.,Manage Benefit Plan Type,300000139141377,BEN_MANAGE_BENEFIT_PLAN_TYPE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows management of all application profile option settings and values at various levels to control application behavior.,Manage All Application Profile Values,300000139141483,FND_APP_MANAGE_ALL_PROFILE_VALUES_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
,Remove Trading Community Organization Instant Messenger,300000139141484,HZ_REMOVE_TRADING_COMMUNITY_ORGANIZATION_INSTANT_MESSENGER_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of the sales representative dashboard. The dashboard contains analytical reports about sales objects.,View Sales Representative Dashboard,300000139141505,ZBS_VIEW_SALES_REPRESENTATIVE_DASHBOARD_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows reservation of funds.,Reserve Funds for Journal,300000139141378,GL_RESERVE_FUNDS_FOR_JOURNAL_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows management of work structure report,Extract Work Structure Report Details,300000139141399,PER_EXTRACT_WORKSTRUCTURE_REPORT_DETAILS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows individualization of incentive compensation participant goals from quota management.,Individualize Incentive Compensation Participant Goal,300000139141595,CN_CUSTOMIZE_INCENTIVE_COMPENSATION_PARTICIPANT_GOAL_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows the definition of system options to configure Oracle Fusion Assets.,Manage Fixed Asset System Control,300000139141528,FA_MANAGE_FIXED_ASSET_SYSTEM_CONTROL_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows access to tax box allocation rules.,Prepare Tax Box Allocation Rules,300000139141267,JE_PREPARE_TAX_BOX_ALLOCATION_RULES_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows final reporting of the tax data.,Prepare Tax Final Reporting,300000139141268,JE_PREPARE_TAX_FINAL_REPORTING_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows suppliers to reply to an online message received.,Reply Supplier Negotiation Online Message as Supplier,300000139138798,PON_REPLY_ONLINE_MESSAGE_SUPPLIER_FACING_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows access to navigate to item people tab in item details page.,Manage Item People,300000139138786,EGO_MANAGE_ITEM_PEOPLE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows the viewing of customer account contact information.,View Customer Account Contact Responsibility,300000139138800,HZ_VIEW_CUSTOMER_ACCOUNT_CONTACT_RESPONSIBILITY_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows the scheduling or rescheduling of a fulfillment line.,Schedule Fulfillment Line,300000139138802,MSP_SCHEDULE_ORCHESTRATION_ORDER_FULFILLMENT_LINE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows a procurement agent to finally close purchase agreements including individual blanket agreement lines.,Finally Close Purchase Agreement,300000139138824,PO_FINALLY_CLOSE_PURCHASE_AGREEMENT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Load and manage data whose source is external to the application which can then be used in a workforce compensation cycle or in a total compensation statement.,Manage External Compensation Information,300000139138804,ORA_CMP_MANAGE_EXTERNAL_COMPENSATION_INFORMATION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows update of tax profiles that contain tax information that relate to a third party site's transaction tax activities.,Update Third Party Site Tax Profile,300000139138825,ZX_UPDATE_THIRD_PARTY_SITE_TAX_PROFILE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows management of benefit program dependant rules.,Manage Benefit Program Dependant Rules,300000139138847,BEN_SET_UP_BENEFIT_DEPENDANT_RULES_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Manage customer account and site information, and the relationship with the customer.",Manage Customers,300000139139086,AR_MANAGE_CUSTOMERS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
PermissionSet to CREATE for SWOTAnalysis_c WorkArea,CREATE SWOTAnalysis_c (WorkArea),300000139139110,HZ_CREATE_SWOTANALYSIS_C_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Maintain over-the-counter receipts.,Maintain Payment,300000139139043,HES_MAINTAIN_PAYMENT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows the cancellation of contracts and contract lines from outside the application.,Cancel Contract via Web Service,300000139139113,OKC_CANCEL_CONTRACT_VIA_WEB_SERVICE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of the Channel Manager dashboard.,View Channel Manager Dashboard,300000139139046,ZPM_VIEW_CHANNEL_MANAGER_DASHBOARD_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows setting up electronic signature,Manage Electronic Signature Setup,300000139139092,ZCA_MANAGE_ELECTRONIC_SIGNATURE_SETUP_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows viewing of organization hierarchies for sales, marketing, and partner organizations.",View Trading Community Resource Organization Hierarchies,300000139139118,HZ_VIEW_TRADING_COMMUNITY_RESOURCE_ORGANIZATION_HIERARCHIES_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows the running of the audit process which validates trading community hierarchies against a set of validation rules. If a hierarchy does not pass a validation rule, the hierarchy is updated to an inactive status.",Run Trading Community Hierarchy Audit Job,300000139139050,HZ_RUN_HIERARCHY_AUDIT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
,Move Trading Community Person Address,300000139139093,HZ_MOVE_TRADING_COMMUNITY_PERSON_ADDRESS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
,Export Customer Account,300000139139121,HZ_EXPORT_CUSTOMER_ACCOUNT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows importing of suppliers.,Import Supplier,300000139139051,POZ_IMPORT_SUPPLIER_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
